1	120	2	0.036577	0.0176312	0.000278094	51.9752	2	0.788963	5000	1000	0.00286721	0.000733607	0.012716	2.33788e-005	6.88327	23.8616	2.08288	1.22034	0.0393902	0.026745	0.0345502	0.100867	36896.9	2	0.01	11.6569	2	0.00928195	0.001	0	51.9594	1.8566	2	0.012799	0.476041	-1.23691e-010	5.68434e-014	-8.88178e-015	0	0	-1
1	130	2	0.0354867	0.0166774	0.000274493	56.2484	2	0.858748	5000	1000	0.00279262	0.000681544	0.00158789	2.04058e-005	6.95305	22.9741	2.14628	1.11171	0.0373286	0.0245324	0.0386135	0.125336	36897.8	2	0.01	11.6569	2	0.00928195	0.001	0	56.2364	1.8566	2	0.0068288	0.473343	-1.67347e-010	8.52651e-014	-8.88178e-015	3.55271e-015	0	-1
1	140	2	0.0351225	0.0151899	0.000269555	59.5609	2	0.947475	5000	1000	0.00278444	0.000648599	0.00136227	1.81386e-005	7.03438	22.2086	2.18206	1.02623	0.034399	0.0216904	0.0413369	0.157813	36897.3	2	0.01	11.6569	2	0.00928195	0.001	0	59.5523	1.8566	2	0.00616461	0.456132	-1.67347e-010	4.26326e-014	-8.88178e-015	7.10543e-015	0	-1
1	150	2	0.0350154	0.0138312	0.000263572	62.2792	2	1.05773	5000	1000	0.002809	0.000626038	0.00144776	1.62596e-005	7.12667	21.5807	2.18334	0.95607	0.0307269	0.0185807	0.0422456	0.197667	36895.8	2	0.01	11.6569	2	0.00928195	0.001	0	62.2717	1.8566	2	0.00562916	0.425987	-1.74623e-010	4.26326e-014	-8.88178e-015	-1.77636e-015	0	-1
1	160	2	0.0352844	0.0126917	0.00025708	64.6218	2	1.1877	5000	1000	0.00281319	0.00060868	0.00152122	1.46916e-005	7.22611	21.0793	2.15523	0.896838	0.027351	0.0159999	0.0417246	0.233045	36893.8	2	0.01	11.6569	2	0.00928195	0.001	0	64.6166	1.8566	2	0.00509267	0.393789	-1.74623e-010	0	-8.88178e-015	0	0	-1
1	170	2	0.0360954	0.0116927	0.000250126	66.8067	2	1.34437	5000	1000	0.00279036	0.000593383	0.00157338	1.32859e-005	7.33572	20.639	2.11935	0.843106	0.0255311	0.0146717	0.0408427	0.252226	36891.3	2	0.01	11.6569	2	0.00928195	0.001	0	66.8024	1.8566	2	0.00465331	0.373078	-2.11003e-010	-1.42109e-014	-8.88178e-015	-1.06581e-014	0	-1
1	180	2	0.0375946	0.0108162	0.000243316	68.7456	2	1.51998	5000	1000	0.00275745	0.000580267	0.00159436	1.20887e-005	7.44805	20.2678	2.09565	0.797068	0.0251894	0.0144172	0.0404911	0.257268	36888.6	2	0.01	11.6569	2	0.00928195	0.001	0	68.7411	1.8566	2	0.00443908	0.366874	-2.54659e-010	1.42109e-014	-1.59872e-014	-7.10543e-015	0	-1
1	190	2	0.0399612	0.0100127	0.000236831	70.4631	2	1.71125	5000	1000	0.00272686	0.000568787	0.00161019	1.10769e-005	7.55991	19.969	2.0862	0.758245	0.0255461	0.0146539	0.0407959	0.255722	36885.8	2	0.01	11.6569	2	0.00928195	0.001	0	70.4597	1.8566	2	0.00436373	0.369483	-2.98314e-010	-1.42109e-014	-8.88178e-015	-7.10543e-015	0	-1
1	200	2	0.0434372	0.00926143	0.000230734	71.9969	2	1.91431	5000	1000	0.00270475	0.000558376	0.00162833	1.02254e-005	7.66816	19.75	2.08525	0.725911	0.0260088	0.0149774	0.0414832	0.252506	36882.9	2	0.01	11.6569	2	0.00928195	0.001	0	71.9941	1.8566	2	0.00435323	0.374869	-2.6921e-010	1.42109e-014	-7.10543e-015	-3.55271e-015	0	-1
1	210	2	0.0484239	0.0085487	0.000224964	73.3945	2	2.12646	5000	1000	0.00269322	0.000548451	0.00164996	9.50543e-006	7.77052	19.6151	2.08734	0.699149	0.0262382	0.0151599	0.0422265	0.249589	36879.9	2	0.01	11.6569	2	0.00928195	0.001	0	73.3916	1.8566	2	0.00436827	0.378606	-2.40107e-010	8.52651e-014	-1.06581e-014	-3.55271e-015	0	-1
1	220	2	0.0552793	0.00788864	0.000219631	74.6389	2	2.33679	5000	1000	0.00269279	0.000538964	0.00167693	8.91931e-006	7.86105	19.5696	2.08964	0.678236	0.0260787	0.0150936	0.0427479	0.247473	36876.9	2	0.01	11.6569	2	0.00928195	0.001	0	74.6363	1.8566	2	0.0043918	0.377997	-2.76486e-010	7.10543e-014	-5.32907e-015	-7.10543e-015	0	-1
1	230	2	0.0644332	0.00728578	0.00021477	75.7159	2	2.5364	5000	1000	0.0027023	0.000529969	0.00171342	8.4629e-006	7.93579	19.6085	2.09175	0.663206	0.0255274	0.0147731	0.0428961	0.246013	36874	2	0.01	11.6569	2	0.00928195	0.001	0	75.7136	1.8566	2	0.00442044	0.37229	-2.91038e-010	8.52651e-014	7.10543e-015	-1.06581e-014	0	-1
1	240	2	0.0766524	0.00672936	0.000210327	76.6242	2	2.72204	5000	1000	0.00272022	0.00052147	0.00176725	8.12677e-006	7.99349	19.7246	2.09454	0.653964	0.0246386	0.0142372	0.0426174	0.244916	36871	2	0.01	11.6569	2	0.00928195	0.001	0	76.6224	1.8566	2	0.00445983	0.361831	-2.91038e-010	9.9476e-014	8.88178e-015	-1.59872e-014	0	-1
1	250	2	0.0928591	0.0062154	0.000206358	77.3385	2	2.88943	5000	1000	0.00274491	0.000513672	0.00185175	7.91333e-006	8.03259	19.9118	2.09934	0.650902	0.0234881	0.0135439	0.0419047	0.243953	36867.9	2	0.01	11.6569	2	0.00928195	0.001	0	77.3372	1.8566	2	0.00452203	0.347576	-2.47383e-010	7.10543e-014	3.55271e-015	-1.24345e-014	0	-1
1	260	2	0.113546	0.00575286	0.000203078	77.8134	2	3.03164	5000	1000	0.00277386	0.000507035	0.00198874	7.82974e-006	8.0516	20.1579	2.10737	0.654412	0.022187	0.0127763	0.0408171	0.242956	36864.8	2	0.01	11.6569	2	0.00928195	0.001	0	77.8126	1.8566	2	0.00462527	0.3312	-2.18279e-010	8.52651e-014	-3.55271e-015	-1.77636e-014	0	-1
1	270	2	0.139218	0.00533988	0.000200666	78.0206	2	3.14743	5000	1000	0.00280518	0.000501867	0.00222517	7.87408e-006	8.05102	20.4539	2.11974	0.66451	0.0208134	0.0119981	0.0394316	0.241747	36861.6	2	0.01	11.6569	2	0.00928195	0.001	0	78.0204	1.8566	2	0.00480253	0.314096	-2.40107e-010	8.52651e-014	-8.88178e-015	-3.55271e-015	0	-1
1	280	2	0.169796	0.00497616	0.000199341	77.9295	2	3.23705	5000	1000	0.00283747	0.000498515	0.00266296	8.04079e-006	8.03185	20.7923	2.13722	0.68089	0.0194264	0.0112596	0.0378322	0.240094	36858.4	2	0.01	11.6569	2	0.00928195	0.001	0	77.93	1.8566	2	0.00511624	0.297412	-2.54659e-010	4.26326e-014	-1.77636e-014	-1.59872e-014	0	-1
1	290	2	0.212887	0.00470799	0.000199264	39.8644	2	3.34765	5000	1000	0.0088	0.00170352	0.0336171	1.9926e-005	7.99513	19.7514	4.24088	1.2891	0.0234415	0.0128011	0.0385367	0.31799	36798.3	2	0.01	11.6569	2	0.00928195	0.001	0	39.8884	1.8566	2	0.0234284	0.324775	-2.91038e-010	1.42109e-014	-3.19744e-014	-2.4869e-014	0	-1
1	300	2	0.271809	0.00463986	0.000200393	25.0354	2	3.46973	5000	1000	0.0102972	0.00392075	0.0540255	2.94495e-005	7.94291	19.2805	3.82856	1.75923	0.021574	0.0107012	0.0382962	0.423196	36776.1	2	0.01	11.6569	2	0.00928195	0.001	0	25.0365	1.8566	2	0.0328071	0.307675	-2.76486e-010	-7.10543e-014	-3.73035e-014	-3.01981e-014	0	-1
1	310	2	0.336019	0.00469118	0.000202974	24.1328	2	3.53244	5000	1000	0.0128923	0.00427313	0.0668687	3.14064e-005	7.87938	19.9736	3.3104	1.84372	0.0157775	0.0076946	0.0351061	0.45975	36776.2	2	0.01	11.6569	2	0.00928195	0.001	0	24.1338	1.8566	2	0.038427	0.259726	-3.0559e-010	-5.68434e-014	-3.90799e-014	-3.73035e-014	0	-1
1	320	2	0.400887	0.00473604	0.000206989	23.1391	2	3.54952	5000	1000	0.0492707	0.0273756	0.0775458	3.26794e-005	7.80423	20.6388	3.12385	1.89381	0.0160898	0.0069383	0.0325642	0.446747	36776.4	2	0.01	11.6569	2	0.00928195	0.001	0	23.1528	1.8566	2	0.0435777	0.248676	-3.20142e-010	-1.13687e-013	-3.55271e-014	-4.08562e-014	0	-1
1	330	2	0.462606	0.00473594	0.00021227	21.8504	2	3.5404	5000	1000	0.0879861	0.0884835	0.0866375	3.36634e-005	7.71444	21.3116	3.1276	1.93108	0.0284103	0.00788229	0.0336839	0.423134	36776.3	2	0.01	11.6569	2	0.00928195	0.001	0	21.8672	1.8566	2	0.0484199	0.307298	-3.20142e-010	-1.27898e-013	-3.90799e-014	-3.55271e-014	0	-1
1	340	2	0.512499	0.00470633	0.000217849	20.5195	2	3.5208	5000	1000	0.111492	0.152396	0.0932701	3.4395e-005	7.62116	21.978	3.21303	1.95693	0.0500517	0.00885605	0.0340608	0.406413	36776.1	2	0.01	11.6569	2	0.00928195	0.001	0	20.5381	1.8566	2	0.0521616	0.397804	-3.34694e-010	-9.9476e-014	-3.73035e-014	-3.73035e-014	0	-1
1	350	2	0.556417	0.00466066	0.000224061	19.1202	2	3.49599	5000	1000	0.128364	0.215987	0.098445	3.50262e-005	7.51402	22.6879	3.33509	1.9788	0.0895304	0.00975177	0.0324549	0.395871	36775.7	2	0.01	11.6569	2	0.00928195	0.001	0	19.1387	1.8566	2	0.0552465	0.54147	-3.34694e-010	-1.13687e-013	-4.26326e-014	-3.73035e-014	0	-1
1	360	2	0.594349	0.00460798	0.000230742	17.7538	2	3.46848	5000	1000	0.139691	0.273046	0.101951	3.55911e-005	7.38663	23.4216	3.48134	1.99927	0.173873	0.0106919	0.0292496	0.39591	36775.4	2	0.01	11.6569	2	0.00928195	0.001	0	17.7745	1.8566	2	0.0575943	0.824248	-3.4197e-010	-1.27898e-013	-4.44089e-014	-3.73035e-014	0	-1
1	370	2	0.626207	0.00277768	0.0002371	16.6114	2	3.44178	5000	1000	0.145041	0.312374	0.10311	3.6062e-005	7.2325	24.1235	3.65332	2.01857	0.365046	0.011687	0.0256469	0.417783	36775.3	2	0.01	11.6569	2	0.00928195	0.001	0	16.628	1.8566	2	0.0589672	1.4484	-3.4197e-010	-9.9476e-014	-3.73035e-014	-3.55271e-014	0	-1
1	380	2	0.653301	0.00277985	0.000243668	15.593	2	3.41377	5000	1000	0.144065	0.324202	0.100608	3.64331e-005	6.973	24.9997	3.94936	2.03822	0.892674	0.0127056	0.0220726	0.501022	36775.8	2	0.01	11.6569	2	0.00928195	0.001	0	15.6073	1.8566	2	0.059225	3.18333	-3.4197e-010	-7.10543e-014	-3.90799e-014	-3.55271e-014	0	-1
1	390	2	0.678062	0.00282171	0.000250163	14.7025	2	3.38596	5000	1000	0.136097	0.272456	0.0904934	3.6598e-005	6.45314	26.3393	4.63979	2.05902	2.14149	0.0127626	0.0192325	0.778078	36777.8	2	0.01	11.6569	2	0.00928195	0.001	0	14.7176	1.8566	1.6879	0.0573105	7.58807	-3.56522e-010	-4.26326e-014	-3.55271e-014	-3.37508e-014	0	-1
1	400	2	0.702527	0.00299008	0.000256611	13.8535	2	3.35883	5000	1000	0.130544	0.139329	0.0709936	3.64858e-005	5.55868	27.8321	6.30209	2.08318	3.55575	0.00987111	0.0171185	1.57056	36781.3	2	0.01	11.6569	2	0.00928195	0.001	0	13.8674	1.8566	1.2789	0.0513085	13.3523	-3.34694e-010	-1.42109e-014	-3.73035e-014	-3.01981e-014	0	-1
1	410	2	0.728443	0.00336092	0.000262951	13.0842	2	3.33289	5000	1000	0.12835	0.0531694	0.0554541	3.64781e-005	4.65498	27.8392	8.65126	2.11181	2.98893	0.00494005	0.0146537	2.92218	36783.2	2	0.01	11.6569	2	0.00928195	0.001	0	13.0941	1.8566	1.16511	0.0429778	11.3166	-3.4197e-010	-2.84217e-014	-3.73035e-014	-2.84217e-014	0	-1
1	420	2	0.758853	0.00392761	0.000269358	12.5414	2	3.30579	5000	1000	0.162702	0.0622393	0.0559402	3.71536e-005	4.16098	26.47	9.38409	2.14632	1.43158	0.002252	0.0114548	3.72381	36781.4	2	0.01	11.6569	2	0.00928195	0.001	0	12.5478	1.8566	1.28721	0.040088	5.09682	-3.27418e-010	-1.42109e-014	-3.37508e-014	-3.01981e-014	0	-1
1	430	2	0.799091	0.00477365	0.000276184	12.3405	2	3.27143	5000	1000	0.215514	0.120452	0.0668138	3.85418e-005	4.02755	25.08	8.04259	2.1937	0.605583	0.00165292	0.00849458	3.52103	36777.9	2	0.01	11.6569	2	0.00928195	0.001	0	12.3404	1.8566	1.54115	0.0425394	1.96359	-3.34694e-010	-1.42109e-014	-3.01981e-014	-2.84217e-014	0	-1
1	440	2	0.849234	0.0059291	0.000282808	12.5347	2	3.2255	5000	1000	0.240171	0.201569	0.0792355	4.03359e-005	4.08448	24.0919	6.30771	2.258	0.302214	0.00162331	0.00672305	2.96081	36775.4	2	0.01	11.6569	2	0.00928195	0.001	0	12.5292	1.8566	1.84407	0.0464074	0.911226	-3.27418e-010	0	-2.66454e-014	-2.84217e-014	0	-1
1	450	2	0.907674	0.00738789	0.000289023	13.087	2	3.16461	5000	1000	0.236795	0.281296	0.0894589	4.23862e-005	4.20603	23.4078	5.03793	2.34003	0.185041	0.00173315	0.00600836	2.43688	36774.6	2	0.01	11.6569	2	0.00928195	0.001	0	13.0736	1.8566	2	0.0500325	0.540914	-3.27418e-010	1.42109e-014	-3.01981e-014	-2.4869e-014	0	-1
1	460	2	0.994156	0.00977546	0.000298819	17.1512	2	3.0629	5000	1000	0.145599	0.339184	0.0898447	4.41635e-005	4.38068	24.2996	4.09478	2.42449	0.129374	0.00202745	0.00612727	1.91539	36778.2	2	0.01	11.6569	2	0.00928195	0.001	0	17.0632	1.8566	2	0.0493151	0.386368	-3.4197e-010	0	-3.01981e-014	-2.4869e-014	0	-1
1	470	2	1.09904	0.0130306	0.000312519	26.5952	2	2.92584	5000	1000	0.0294842	0.221683	0.0698343	4.29887e-005	4.56336	25.7742	3.59882	2.40643	0.104558	0.00250195	0.00713969	1.53422	36787.6	2	0.01	11.6569	2	0.00928195	0.001	0	26.4461	1.8566	2	0.0388693	0.329384	-3.4197e-010	1.42109e-014	-3.19744e-014	-2.30926e-014	0	-1
1	480	2	1.21617	0.0171285	0.00033091	41.4361	2	2.76091	5000	1000	0.00813259	0.00102491	0.0333388	3.79464e-005	4.7878	27.2952	3.22704	2.23027	0.0178755	0.00269756	0.00886747	1.20703	36801.9	2	0.01	11.6569	2	0.00928195	0.001	0	41.3808	1.8566	2	0.0200871	0.116418	-3.27418e-010	2.84217e-014	-3.01981e-014	-1.95399e-014	0	-1
1	490	2	1.31421	0.0497536	0.000357748	60.2193	2	2.58488	5000	1000	0.0050304	0.000668142	0.00112614	2.8123e-005	5.05006	27.7599	2.94142	1.81082	0.00778559	0.00348085	0.011191	0.888993	36818.6	2	0.01	11.6569	2	0.00928195	0.001	0	60.1698	1.8566	2	0.00371516	0.105501	-3.34694e-010	2.84217e-014	-2.4869e-014	-2.13163e-014	0	-1
1	500	2	1.42101	0.0581722	0.000393934	76.104	2	2.4387	5000	1000	0.00380613	0.000519582	0.00102057	1.79601e-005	5.29852	26.7829	2.85838	1.32035	0.00919571	0.00472214	0.0144663	0.688229	36830.7	2	0.01	11.6569	2	0.00928195	0.001	0	76.0792	1.8566	2	0.00366614	0.131927	-3.27418e-010	2.84217e-014	-3.19744e-014	-2.13163e-014	0	-1
1	510	2	1.50502	0.0639052	0.000440703	85.9776	2	2.33105	5000	1000	0.00328872	0.000458229	0.00107362	1.05648e-005	5.5361	25.1082	2.86423	0.929124	0.0113621	0.00606904	0.0183467	0.571809	36834.9	2	0.01	11.6569	2	0.00928195	0.001	0	85.9653	1.8566	2	0.00382198	0.163887	-3.49246e-010	2.84217e-014	-3.55271e-014	-2.13163e-014	0	-1
1	520	2	1.57062	0.067413	0.000500046	90.7799	2	2.25534	5000	1000	0.00306596	0.000435276	0.00116073	6.6577e-006	5.76832	23.6071	2.903	0.701724	0.0134759	0.0073619	0.0223041	0.504845	36833	2	0.01	11.6569	2	0.00928195	0.001	0	90.7741	1.8566	2	0.00402523	0.195713	-3.56522e-010	4.26326e-014	-3.90799e-014	-1.59872e-014	0	-1
1	530	2	1.62246	0.0693446	0.000572142	92.5894	2	2.20337	5000	1000	0.00297208	0.000429313	0.00124023	5.05223e-006	5.99226	22.5434	2.94529	0.605023	0.0152536	0.00845469	0.0258739	0.468608	36827.8	2	0.01	11.6569	2	0.00928195	0.001	0	92.5878	1.8566	2	0.00420098	0.223639	-3.49246e-010	2.84217e-014	-2.66454e-014	-1.59872e-014	0	-1
1	540	2	1.66566	0.07038	0.000659329	93.1204	2	2.16791	5000	1000	0.00293161	0.000429813	0.0012902	4.47741e-006	6.21149	21.8086	2.97579	0.574245	0.0166232	0.00930067	0.0289065	0.449848	36821.4	2	0.01	11.6569	2	0.00928195	0.001	0	93.1199	1.8566	2	0.00432015	0.246489	-3.34694e-010	-1.42109e-014	-2.84217e-014	-2.30926e-014	0	-1
1	550	2	1.7017	0.0709267	0.000760173	93.2602	2	2.1465	5000	1000	0.00291387	0.000431866	0.00131025	4.23986e-006	6.41883	21.3049	2.98662	0.566309	0.0175406	0.0098752	0.0312515	0.440462	36815.1	2	0.01	11.6569	2	0.00928195	0.001	0	93.2601	1.8566	2	0.00438054	0.26329	-3.4197e-010	4.26326e-014	-3.01981e-014	-2.13163e-014	0	-1
1	560	2	1.73317	0.0712127	0.000877714	93.397	2	2.13625	5000	1000	0.00290566	0.000433349	0.00131328	4.0342e-006	6.61648	20.9494	2.97805	0.560034	0.0180788	0.010226	0.0329858	0.434559	36809.3	2	0.01	11.6569	2	0.00928195	0.001	0	93.3967	1.8566	2	0.00440013	0.27472	-3.56522e-010	1.42109e-014	-3.01981e-014	-2.66454e-014	0	-1
1	570	2	1.76147	0.0712877	0.0010143	93.6447	2	2.13505	5000	1000	0.00290327	0.000433486	0.00131005	3.77915e-006	6.80205	20.7091	2.95405	0.549014	0.0182958	0.0103872	0.034172	0.42907	36804	2	0.01	11.6569	2	0.00928195	0.001	0	93.6441	1.8566	2	0.00439609	0.281248	-3.63798e-010	4.26326e-014	-3.73035e-014	-3.37508e-014	0	-1
1	580	2	1.78774	0.0711252	0.00117297	93.9958	2	2.14055	5000	1000	0.0029064	0.000432181	0.00130781	3.48206e-006	6.97248	20.5682	2.92053	0.533511	0.0182358	0.0103816	0.0348767	0.422732	36799.1	2	0.01	11.6569	2	0.00928195	0.001	0	93.9952	1.8566	2	0.00438222	0.28327	-3.63798e-010	1.7053e-013	-2.30926e-014	-2.66454e-014	0	-1
1	590	2	1.81234	0.0706914	0.00135357	94.3824	2	2.15026	5000	1000	0.00291528	0.000429742	0.0013111	3.18444e-006	7.1218	20.5177	2.88394	0.51669	0.0179371	0.0102279	0.0351501	0.415564	36794.8	2	0.01	11.6569	2	0.00928195	0.001	0	94.3816	1.8566	2	0.00436882	0.281205	-3.92902e-010	1.27898e-013	-2.13163e-014	-3.55271e-014	0	-1
1	600	2	1.8364	0.0699552	0.00156277	94.7348	2	2.16259	5000	1000	0.00292976	0.00042655	0.00132318	2.91793e-006	7.25073	20.5458	2.84799	0.501585	0.0174279	0.00994317	0.0350442	0.4078	36790.6	2	0.01	11.6569	2	0.00928195	0.001	0	94.7343	1.8566	2	0.00436294	0.275552	-3.7835e-010	1.98952e-013	-1.42109e-014	-3.19744e-014	0	-1
1	610	2	1.86015	0.0689177	0.00180199	94.9738	2	2.17679	5000	1000	0.00294849	0.000423091	0.00134707	2.71634e-006	7.35644	20.6428	2.81597	0.49147	0.01675	0.00955602	0.0345952	0.399915	36786.7	2	0.01	11.6569	2	0.00928195	0.001	0	94.9735	1.8566	2	0.00437134	0.267028	-3.85626e-010	1.56319e-013	-8.88178e-015	-2.4869e-014	0	-1
1	620	2	1.88411	0.0675911	0.00207401	95.0306	2	2.19356	5000	1000	0.00296947	0.000419814	0.00138744	2.60276e-006	7.43874	20.7986	2.78979	0.488993	0.0159473	0.00910083	0.0338457	0.392135	36782.8	2	0.01	11.6569	2	0.00928195	0.001	0	95.0307	1.8566	2	0.00440191	0.256496	-3.7835e-010	1.7053e-013	-1.06581e-014	-2.4869e-014	0	-1
1	630	2	1.90861	0.0660208	0.00237515	94.845	2	2.21461	5000	1000	0.00299016	0.000417188	0.00145261	2.59365e-006	7.49714	21.0014	2.77126	0.496146	0.015077	0.00862203	0.0328605	0.384581	36779	2	0.01	11.6569	2	0.00928195	0.001	0	94.8455	1.8566	2	0.00446532	0.245017	-3.49246e-010	1.42109e-013	-1.95399e-014	-2.30926e-014	0	-1
1	640	2	1.93422	0.0642594	0.00269825	94.3699	2	2.24245	5000	1000	0.00300858	0.000415632	0.00156091	2.69336e-006	7.53272	21.2413	2.76174	0.513704	0.0141875	0.00815926	0.0317115	0.377119	36775.2	2	0.01	11.6569	2	0.00928195	0.001	0	94.3711	1.8566	2	0.00457791	0.233554	-3.0559e-010	2.41585e-013	-1.24345e-014	-3.01981e-014	0	-1
1	650	2	1.98126	0.06244	0.00302792	74.1659	2	2.23839	5000	1000	0.00666906	0.000616169	0.0162508	7.62029e-006	7.54717	21.0516	4.37736	0.982859	0.0152333	0.00858114	0.0311394	0.393472	36742.9	2	0.01	11.6569	2	0.00928195	0.001	0	74.2405	1.8566	2	0.0141056	0.237654	-3.12866e-010	1.56319e-013	0	-2.66454e-014	0	-1
1	660	2	2.11679	0.0633966	0.00331289	34.6314	2	2.07139	5000	1000	0.012921	0.00273354	0.0470195	2.8135e-005	7.54262	19.1468	6.80064	2.82404	0.0196157	0.0101102	0.0338975	0.570233	36685.6	2	0.01	11.6569	2	0.00928195	0.001	0	34.6557	1.8566	1.8038	0.0320209	0.275723	-3.0559e-010	1.13687e-013	1.77636e-015	-2.30926e-014	0	-1
1	670	2	2.23745	0.0697104	0.00351195	28.8751	2	1.91175	5000	1000	0.0126103	0.00352822	0.0631782	3.47176e-005	7.52313	19.3963	7.22578	3.27238	0.0162735	0.00813621	0.0349963	0.763487	36681.9	2	0.01	11.6569	2	0.00928195	0.001	0	28.8766	1.8566	1.72265	0.0399646	0.257365	-2.98314e-010	1.27898e-013	1.42109e-014	-2.84217e-014	0	-1
1	680	2	2.31214	0.079885	0.00368195	27.2568	2	1.82873	5000	1000	0.0505948	0.0206398	0.0761451	3.43581e-005	7.49004	20.0503	7.07532	3.13901	0.0129662	0.00631005	0.0339579	0.874407	36683.2	2	0.01	11.6569	2	0.00928195	0.001	0	27.2733	1.8566	1.75086	0.0459707	0.230612	-2.6921e-010	1.13687e-013	2.4869e-014	-3.01981e-014	0	-1
